Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,PC1,PC2
3934,CA-2017-123001,2017-09-02,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",9.4,5,0.0,2.726,0.06144383587668732,-0.2560241928458527
3935,CA-2017-123001,2017-09-02,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,OFF-LA-10004544,Office Supplies,Labels,Avery 505,74.0,5,0.0,37.0,0.2240391045992623,-0.26201373103902453
3936,CA-2017-123001,2017-09-02,9/8/2017,Standard Class,AW-10840,Anthony Witt,Consumer,United States,Bakersfield,California,93309,West,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,201.584,2,0.2,12.599,-0.36363431912686056,-0.3514220478293604
3937,CA-2015-118955,2015-06-16,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-EN-10001028,Office Supplies,Envelopes,Staple envelope,28.752,3,0.2,9.3444,-0.42144669720686007,-0.12565771390718944
3938,CA-2015-118955,2015-06-16,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,27.216,3,0.2,9.8658,-0.4215735059522064,-0.12663002564935755
3939,CA-2015-118955,2015-06-16,6/20/2015,Standard Class,LS-17230,Lycoris Saunders,Consumer,United States,Grand Prairie,Texas,75051,Central,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,197.372,2,0.3,-25.3764,-0.6052124714146012,0.026856249741128442
3940,US-2016-143448,2016-12-10,12/10/2016,Same Day,MH-17455,Mark Hamilton,Consumer,United States,Greenwood,Indiana,46142,Central,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1424.9,5,0.0,356.225,2.5119253811421567,-0.05568068619293153
3941,CA-2017-117863,2017-05-18,5/23/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",14.56,2,0.0,6.2608,-0.31251132196712517,-1.1077145126846917
3942,CA-2017-117863,2017-05-18,5/23/2017,Standard Class,TS-21340,Toby Swindell,Consumer,United States,New York City,New York,10024,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red",3.048,1,0.2,1.0287,-0.7307003305996019,-0.6947450340535392
3943,CA-2017-160458,2017-05-27,5/29/2017,Second Class,EH-13945,Eric Hoffmann,Consumer,United States,Memphis,Tennessee,38109,South,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,25.92,5,0.2,9.072,-0.16568390255442667,0.44061003231507895
3944,US-2016-142685,2016-06-23,6/30/2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Buffalo,New York,14215,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,835.17,7,0.0,16.7034,1.2125194729896442,0.5882476863281946
3945,CA-2016-133144,2016-05-16,5/21/2016,Second Class,DO-13435,Denny Ordway,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,17.34,3,0.0,8.4966,-0.1736608678656922,-0.8250912874630936
3946,CA-2017-167871,2017-11-18,11/23/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-PA-10001977,Office Supplies,Paper,Xerox 194,44.384,1,0.2,15.5344,-0.6474367265416722,-0.692383570387069
3947,CA-2017-167871,2017-11-18,11/23/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Homestead,Florida,33030,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,2.944,1,0.2,-0.6624,-0.7355396063587772,-0.6933707615250528
3948,CA-2016-119963,2016-11-18,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,6.368,2,0.2,1.0348,-0.5975313628191091,-0.41007294786703863
3949,CA-2016-119963,2016-11-18,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",48.848,2,0.2,15.8756,-0.5121490536893081,-0.40759077860276316
3950,CA-2016-119963,2016-11-18,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,19.648,2,0.2,6.6312,-0.5681618078436075,-0.41009519356852164
3951,CA-2016-119963,2016-11-18,11/22/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Pasadena,Texas,77506,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",255.108,6,0.3,-18.222,-0.006690062539161119,1.1751501621592932
3952,CA-2014-121167,2014-11-28,11/30/2014,Second Class,MO-17500,Mary O'Rourke,Consumer,United States,Freeport,New York,11520,East,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248,2,0.2,6.0368,-0.5723027478418409,-0.4104390183152259
3953,US-2016-151862,2016-03-01,3/8/2016,Standard Class,ON-18715,Odella Nelson,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10003535,Technology,Phones,RCA ViSYS 25423RE1 Corded phone,159.984,2,0.2,13.9986,-0.4026654748611009,-0.36714352776541803
3954,CA-2017-152961,2017-01-15,1/19/2017,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,5.842,-0.31560342100159877,-1.108015895036311
3955,CA-2014-133228,2014-04-04,4/9/2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,5.47,1,0.0,2.3521,-0.4625571362054858,-1.391149849370689
3956,CA-2014-133228,2014-04-04,4/9/2014,Standard Class,MS-17710,Maurice Satty,Consumer,United States,Detroit,Michigan,48205,Central,OFF-AR-10001955,Office Supplies,Art,Newell 319,79.36,4,0.0,23.808,0.06293549786050195,-0.532649848489442
3957,CA-2016-114951,2016-06-26,7/3/2016,Standard Class,DN-13690,Duane Noonan,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",22.14,3,0.0,6.4206,-0.17451430259881787,-0.8216802540480374
3958,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,-1.1446755081573285,1.6236058625071954
3959,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,-0.6014755954070655,-0.41015975316690223
3960,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,-0.39036268440831245,-0.1243970598463569
3961,CA-2015-113901,2015-10-19,10/24/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,38.28,6,0.0,17.6088,0.2626275323809856,0.02518056387389445
3962,CA-2015-113901,2015-10-19,10/24/2015,Standard Class,NH-18610,Nicole Hansen,Corporate,United States,Detroit,Michigan,48227,Central,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,149.95,5,0.0,44.985,0.3247921182013616,-0.24210303120737703
3963,CA-2017-134838,2017-02-19,2/20/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,OFF-AR-10000634,Office Supplies,Art,Newell 320,12.84,3,0.0,3.4668,-0.19238062465323172,-0.8224699502046163
3964,CA-2017-134838,2017-02-19,2/20/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,44.67,3,0.0,12.0609,-0.13547230562887116,-0.8185029578169315
3965,CA-2016-120257,2016-09-22,9/28/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,3,0.2,0.8856,-0.4666717632948445,-0.1259066530389446
3966,CA-2014-164910,2014-11-12,11/17/2014,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,7.872,3,0.2,0.8856,-0.4666717632948445,-0.1259066530389446
3967,CA-2016-149902,2016-04-01,4/6/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,88.04,4,0.0,22.8904,0.06932908167148807,-0.5288476738497659
3968,CA-2016-146010,2016-05-20,5/23/2016,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,40.635,7,0.7,-32.508,-0.6622388209288372,2.787844645205755
3969,US-2015-163685,2015-06-01,6/5/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,5.728,8,0.8,-9.1648,-0.6342047714759474,3.3877499202305508
3970,US-2015-163685,2015-06-01,6/5/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,42.24,10,0.2,13.2,0.5113371796985925,1.8604545101203378
3971,CA-2014-135090,2014-11-22,11/26/2014,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,53.82,9,0.0,24.219,0.6863401226015955,0.8756502788138015
3972,CA-2015-132374,2015-02-22,2/24/2015,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,79.36,4,0.0,20.6336,0.054053133526509575,-0.5300018731399939
3973,CA-2016-167556,2016-03-29,4/2/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8 x 11",13.48,2,0.0,6.74,-0.3122854418536458,-1.1084920886071017
3974,CA-2016-167556,2016-03-29,4/2/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,-0.16100528188776314,0.4417668541638352
3975,CA-2016-167556,2016-03-29,4/2/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0,8,0.0,124.2,1.208221085050759,0.6347448036858289
3976,CA-2016-167556,2016-03-29,4/2/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,41.328,7,0.2,14.9814,0.1262071214874672,1.0081024947182073
3977,US-2016-116400,2016-10-22,10/24/2016,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92,4,0.0,11.1776,-0.01312337375474672,-0.5359122972403806
3978,CA-2017-101308,2017-10-02,10/7/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,8.94,3,0.0,4.1124,-0.1946004755739281,-0.8243729233173415
3979,CA-2017-101308,2017-10-02,10/7/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784,2,0.2,-20.1362,-0.5758145751434628,-0.3649785719257925
3980,CA-2014-114517,2014-12-23,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316,2,0.4,-19.5492,-0.8685990238164969,0.3196707554697627
3981,CA-2014-114517,2014-12-23,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52,3,0.0,15.8256,-0.11270439131470958,-0.8174975554712269
3982,CA-2017-119564,2017-12-15,12/20/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77,3,0.0,9.7911,-0.1644328206928147,-0.8242714004179361
3983,CA-2016-135265,2016-07-07,7/9/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",287.968,4,0.2,-3.5996,-0.060329328524737054,0.25934348004661617
3984,CA-2016-135265,2016-07-07,7/9/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,0.2,944.9865,5.317010990121179,0.6304150114843182
3985,CA-2016-135265,2016-07-07,7/9/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,48.94,1,0.0,24.47,-0.35579053427857954,-1.3943916299751173
3986,CA-2016-108735,2016-04-17,4/21/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499,3,0.15,24.2352,-0.07813942964728311,-0.23208780768888523
3987,CA-2017-112333,2017-04-08,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56,4,0.0,621.9744,4.330248469628274,-0.15271313514595947
3988,CA-2017-112333,2017-04-08,4/14/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95,5,0.0,10.4875,0.11676575754299529,-0.25111077832389206
3989,US-2016-159415,2016-04-17,4/22/2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12,5,0.2,13.846,-0.09740252939055372,0.45524002919826223
3990,CA-2014-122588,2014-11-25,11/27/2014,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96,2,0.0,20.1248,-0.23407437002321688,-1.1058449401879515
3991,CA-2014-137589,2014-11-03,11/8/2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344,3,0.2,-64.4274,-0.36193401251295293,0.026000119691844736
3992,CA-2015-161998,2015-05-01,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,3,0.2,14.2992,-0.3716553930010457,-0.1176158722421567
3993,CA-2015-161998,2015-05-01,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376,3,0.2,4.6548,-0.421535891719551,-0.11732923712065624
3994,CA-2015-161998,2015-05-01,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704,6,0.2,10.794,0.12039711615517355,0.7740424187881224
3995,CA-2015-105627,2015-03-08,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94,3,0.0,97.4586,0.5869181412827356,-0.7259120279034513
3996,CA-2015-105627,2015-03-08,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,860.93,7,0.0,189.4046,1.7223531764418087,0.4531985557692655
3997,CA-2015-105627,2015-03-08,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95,5,0.0,223.2855,1.4637805882278194,-0.173924873975989
3998,CA-2015-105627,2015-03-08,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98,1,0.0,4.494,-0.446745809072276,-1.3896094245265516
3999,CA-2015-105627,2015-03-08,3/12/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08,6,0.0,82.0776,0.7886632771918275,0.08853447175906294
4000,US-2015-149629,2015-07-17,7/20/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92,5,0.2,5.798,0.037827309995481166,0.5154112885600556
4001,CA-2014-116834,2014-10-11,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47,11,0.0,19.041,0.9412627286590285,1.4503770021400118
4002,CA-2014-116834,2014-10-11,10/16/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,5,0.0,58.65,0.5643960837838595,-0.18526262229251145
4003,CA-2016-145730,2016-03-03,3/8/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,3,0.3,-127.5792,-0.30667177487339864,0.5497456362758818
4004,CA-2016-145730,2016-03-03,3/8/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3,0.4,33.5895,-0.34799357472911474,0.6409338949584396
4005,CA-2016-145730,2016-03-03,3/8/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6,3,0.2,11.895,-0.40620760847353915,-0.12503967211124906
4006,US-2015-168732,2015-12-10,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.78,1,0.0,0.4984,-0.4715535362236648,-1.3908945227258396
